(1845.96,1974.29) , (1745.64,2009.72)
(1845.96,1974.29) , (1870.67,2049.10)
(1845.96,1974.29) , (1949.12,1937.21)
(1634.14,358.56) , (1677.45,388.79)
(1634.14,358.56) , (1522.53,340.23)
(1634.14,358.56) , (1587.93,215.69)
(1207.60,528.57) , (1115.64,548.10)
(1207.60,528.57) , (1212.00,527.64)
(1893.82,1057.39) , (1820.48,1110.44)
(1893.82,1057.39) , (1959.77,1147.80)
(1893.82,1057.39) , (1880.94,1033.82)
(164.37,1763.02) , (67.56,1794.61)
(164.37,1763.02) , (173.59,1737.08)
(2031.58,2343.86) , (2043.45,2333.96)
(2031.58,2343.86) , (2030.81,2370.79)
(3196.29,956.88) , (3192.79,976.09)
(3196.29,956.88) , (3196.94,935.43)
(2016.30,773.81) , (2009.59,776.20)
(2016.30,773.81) , (2030.77,768.66)
(1.34,1225.88) , (141.20,1214.93)
(1.34,1225.88) , (0.00,1226.16)
(3806.85,1426.72) , (3757.25,1410.52)
(3806.85,1426.72) , (3879.03,1432.84)
(3589.43,983.74) , (3593.83,1073.37)
(3589.43,983.74) , (3657.89,980.12)
(3589.43,983.74) , (3492.29,988.31)
(450.77,171.75) , (467.32,193.81)
(2792.56,1090.26) , (2794.67,1125.89)
(2792.56,1090.26) , (2702.45,1095.34)
(2792.56,1090.26) , (2852.81,1086.65)
(2792.56,1090.26) , (2785.41,963.31)
(1931.84,317.13) , (1929.49,331.49)
(1931.84,317.13) , (1917.22,224.90)
(1949.64,2310.58) , (1943.60,2322.51)
(1949.64,2310.58) , (1949.33,2296.38)
(1931.72,650.47) , (1958.55,704.24)
(1931.72,650.47) , (1991.51,587.23)
(1931.72,650.47) , (1831.60,441.52)
(819.94,1499.47) , (831.80,1499.40)
(819.94,1499.47) , (646.48,1509.76)
(2207.06,1492.18) , (2284.91,1600.96)
(2207.06,1492.18) , (2078.35,1584.77)
(2207.06,1492.18) , (2144.45,1406.07)
(2207.06,1492.18) , (2335.16,1401.60)
(946.42,225.85) , (968.64,305.34)
(946.42,225.85) , (940.37,227.56)
(946.42,225.85) , (951.92,224.29)
(946.42,225.85) , (920.87,133.24)
(3980.53,1005.62) , (3911.12,1043.10)
(3980.53,1005.62) , (4043.16,972.45)
(387.73,1654.41) , (405.50,1749.04)
(387.73,1654.41) , (405.68,1652.92)
(387.73,1654.41) , (280.45,1662.63)
(3090.78,1760.98) , (3095.66,1781.54)
(3090.78,1760.98) , (3076.95,1736.27)
(1140.57,636.28) , (1161.56,713.56)
(1140.57,636.28) , (1243.52,621.38)
(1140.57,636.28) , (1115.64,548.10)
(2921.75,937.59) , (2926.08,954.04)
(2921.75,937.59) , (2920.58,892.52)
(3212.06,884.59) , (3204.44,888.68)
(3212.06,884.59) , (3212.96,884.46)
(2905.33,120.29) , (2921.01,117.83)
(2905.33,120.29) , (2888.81,127.73)
(1563.77,144.89) , (1572.52,170.05)
(1563.77,144.89) , (1519.23,53.23)
(1423.26,1875.60) , (1489.27,1827.67)
(1423.26,1875.60) , (1406.45,1876.72)
(2428.93,2323.10) , (2479.52,2310.01)
(2428.93,2323.10) , (2382.60,2335.54)
(2951.41,1920.25) , (2954.67,1954.50)
(2951.41,1920.25) , (2936.22,1918.77)
(2951.41,1920.25) , (3054.00,1947.81)
(2951.41,1920.25) , (2970.09,1906.60)
(2468.33,819.97) , (2472.51,874.12)
(2468.33,819.97) , (2458.54,785.81)
(1152.90,932.05) , (1190.58,952.33)
(1152.90,932.05) , (1105.02,894.21)
(1384.78,3127.12) , (1474.49,3172.75)
(1384.78,3127.12) , (1375.60,3125.30)
(2132.02,1344.53) , (2141.13,1298.14)
(2132.02,1344.53) , (2139.09,1379.56)
(4327.17,1122.38) , (4295.14,1161.71)
(4327.17,1122.38) , (4328.55,1107.49)
(2977.14,128.28) , (2942.60,120.22)
(2977.14,128.28) , (2978.09,138.18)
(2977.14,128.28) , (3004.41,134.22)
(4128.57,1169.11) , (4161.84,1231.65)
(4128.57,1169.11) , (4042.82,1217.72)
(4128.57,1169.11) , (4196.93,1130.35)
(4128.57,1169.11) , (4103.01,1121.02)
(2211.40,2361.97) , (2197.75,2408.53)
(2211.40,2361.97) , (2208.08,2328.81)
(3313.49,2121.66) , (3290.93,2179.46)
(3313.49,2121.66) , (3392.28,2098.08)
(3313.49,2121.66) , (3316.31,2108.59)
(818.77,333.32) , (827.92,309.44)
(818.77,333.32) , (784.41,374.88)
(3274.04,175.33) , (3296.74,183.28)
(3274.04,175.33) , (3180.10,182.81)
(736.54,1860.19) , (782.11,1924.42)
(736.54,1860.19) , (607.84,1951.67)
(2590.72,1029.48) , (2596.00,1102.79)
(2590.72,1029.48) , (2586.91,975.72)
(784.41,374.88) , (818.77,333.32)
(784.41,374.88) , (771.33,474.45)
(413.66,1750.15) , (405.50,1749.04)
(413.66,1750.15) , (416.29,1748.37)
(393.64,1490.31) , (396.99,1525.53)
(393.64,1490.31) , (396.39,1466.37)
(1666.47,1665.57) , (1683.26,1678.40)
(1666.47,1665.57) , (1628.52,1609.50)
(173.59,1737.08) , (164.37,1763.02)
(173.59,1737.08) , (157.54,1678.65)
(2635.59,1648.63) , (2644.64,1765.78)
(2635.59,1648.63) , (2530.55,1657.15)
(2635.59,1648.63) , (2634.23,1631.94)
(2528.34,1603.43) , (2528.61,1614.05)
(2528.34,1603.43) , (2631.12,1593.84)
(2528.34,1603.43) , (2523.86,1552.97)
(3265.10,861.86) , (3257.59,875.33)
(3265.10,861.86) , (3293.50,731.79)
(973.86,323.77) , (896.38,345.49)
(973.86,323.77) , (976.59,333.45)
(973.86,323.77) , (968.64,305.34)
(2122.47,2258.45) , (2152.26,2262.61)
(2122.47,2258.45) , (2075.10,2262.78)
(1579.37,237.99) , (1531.14,330.17)
(1579.37,237.99) , (1587.93,215.69)
(2278.55,1070.40) , (2261.03,1045.09)
(2278.55,1070.40) , (2305.52,1095.98)
(1172.58,150.79) , (1072.72,189.13)
(1172.58,150.79) , (1177.50,148.68)
(1228.29,1730.54) , (1202.90,1759.01)
(1228.29,1730.54) , (1258.90,1706.01)
(1228.29,1730.54) , (1233.81,1748.17)
(1228.29,1730.54) , (1208.69,1690.17)
(1557.27,734.89) , (1557.12,740.97)
(1557.27,734.89) , (1558.88,694.88)
(2402.66,528.17) , (2412.87,644.75)
(2402.66,528.17) , (2354.39,531.77)
(2402.66,528.17) , (2452.55,525.55)
(3879.79,1461.97) , (3873.17,1471.31)
(3879.79,1461.97) , (3879.03,1432.84)
(642.18,1454.11) , (629.65,1473.99)
(642.18,1454.11) , (665.73,1433.07)
(3373.47,344.56) , (3375.36,366.12)
(3373.47,344.56) , (3362.53,227.71)
(45.22,1513.90) , (140.47,1634.27)
(45.22,1513.90) , (0.00,1548.10)
(2063.14,1856.49) , (2113.28,1924.25)
(2063.14,1856.49) , (1992.44,1906.34)
(2063.14,1856.49) , (2017.02,1792.22)
(2063.14,1856.49) , (2201.03,1757.90)
(3105.50,1717.44) , (3081.16,1675.72)
(3105.50,1717.44) , (3120.56,1761.47)
(3165.33,2104.02) , (3122.94,2071.94)
(3165.33,2104.02) , (3175.58,2116.76)
(467.32,193.81) , (487.76,248.84)
(467.32,193.81) , (450.77,171.75)
(1603.78,1747.19) , (1609.48,1759.00)
(1603.78,1747.19) , (1547.25,1669.10)
(3196.25,2012.24) , (3099.27,2036.95)
(1659.10,1261.47) , (1763.45,1288.78)
(1659.10,1261.47) , (1639.08,1263.61)
(1659.10,1261.47) , (1685.11,1157.16)
(2583.42,198.32) , (2386.09,152.13)
(2583.42,198.32) , (2686.95,212.46)
(1797.61,1485.18) , (1640.64,1599.03)
(1797.61,1485.18) , (1879.00,1597.84)
(1797.61,1485.18) , (1737.12,1400.87)
(1797.61,1485.18) , (1936.42,1386.23)
(3313.88,974.76) , (3416.28,967.69)
(3313.88,974.76) , (3318.67,1048.60)
(840.31,1865.99) , (836.32,1817.97)
(840.31,1865.99) , (846.26,1877.64)
(2208.48,2551.63) , (2207.26,2583.16)
(2208.48,2551.63) , (2224.89,2550.13)
(2208.48,2551.63) , (2139.94,2545.95)
(2307.10,1911.14) , (2312.59,1972.17)
(2307.10,1911.14) , (2297.49,1887.46)
(2745.69,2336.73) , (2765.28,2409.42)
(2745.69,2336.73) , (2503.66,2399.57)
(2745.69,2336.73) , (2723.39,2247.76)
(925.05,2947.03) , (988.99,2821.75)
(3484.65,1237.05) , (3618.75,1325.34)
(3484.65,1237.05) , (3458.85,1276.52)
(3484.65,1237.05) , (3504.62,1206.81)
(3484.65,1237.05) , (3379.18,1168.62)
(3465.10,2401.87) , (3455.38,2418.63)
(3465.10,2401.87) , (3469.44,2379.86)
(2664.32,2014.80) , (2697.40,2148.59)
(2664.32,2014.80) , (2560.99,2045.02)
(2664.32,2014.80) , (2657.94,1937.59)
(2664.32,2014.80) , (2936.22,1918.77)
(3178.09,2629.14) , (3169.92,2635.34)
(3178.09,2629.14) , (3185.91,2623.20)
(1618.21,2922.38) , (1619.46,2911.90)
(1618.21,2922.38) , (1493.15,3165.68)
(1475.15,200.35) , (1470.19,235.14)
(1475.15,200.35) , (1572.52,170.05)
(1475.15,200.35) , (1444.85,71.22)
(2886.04,1759.76) , (2804.01,1767.45)
(2886.04,1759.76) , (2963.23,1830.44)
(2886.04,1759.76) , (2984.72,1713.19)
(1503.85,1106.25) , (1513.01,1097.57)
(1503.85,1106.25) , (1500.41,1115.11)
(1055.49,2124.45) , (1132.62,1938.53)
(1055.49,2124.45) , (1003.46,2367.84)
(1031.32,1601.10) , (1037.47,1685.56)
(1031.32,1601.10) , (929.62,1609.53)
(1031.32,1601.10) , (1102.58,1595.21)
(3291.24,2257.14) , (3315.26,2292.94)
(3291.24,2257.14) , (3317.58,2236.65)
(3291.24,2257.14) , (3246.33,2188.77)
(3291.24,2257.14) , (3231.62,2291.45)
(487.40,553.00) , (500.55,544.10)
(487.40,553.00) , (478.73,555.40)
(2439.02,786.70) , (2445.50,774.70)
(2439.02,786.70) , (2425.21,795.95)
(919.32,2526.61) , (933.95,2497.80)
(919.32,2526.61) , (899.98,2548.74)
(3246.72,879.47) , (3280.02,732.64)
(3246.72,879.47) , (3212.96,884.46)
(3246.72,879.47) , (3251.80,878.72)
(2272.89,1313.91) , (2335.16,1401.60)
(2272.89,1313.91) , (2192.22,1200.72)
(2272.89,1313.91) , (2322.45,1277.89)
(2272.89,1313.91) , (2144.45,1406.07)
(2272.89,1313.91) , (2238.00,1315.04)
(3312.40,2489.23) , (3289.01,2492.09)
(3312.40,2489.23) , (3372.03,2470.21)
(878.88,1477.29) , (1054.87,1465.71)
(878.88,1477.29) , (855.66,1475.20)
(2012.76,570.39) , (1991.51,587.23)
(2012.76,570.39) , (2035.43,561.44)
(1094.61,804.06) , (1100.17,835.05)
(1094.61,804.06) , (1099.93,803.17)
(1094.61,804.06) , (1077.26,705.12)
(1443.90,1522.71) , (1332.11,1603.81)
(1443.90,1522.71) , (1485.38,1583.13)
(1443.90,1522.71) , (1539.13,1453.78)
(1443.90,1522.71) , (1379.27,1429.69)
(915.62,134.57) , (731.45,178.91)
(915.62,134.57) , (918.78,133.77)
(2702.45,1095.34) , (2704.45,1131.68)
(2702.45,1095.34) , (2596.00,1102.79)
(2702.45,1095.34) , (2792.56,1090.26)
(2702.45,1095.34) , (2693.01,969.18)
(3379.18,1168.62) , (3371.19,1157.13)
(3379.18,1168.62) , (3484.65,1237.05)
(581.96,2069.58) , (654.77,2017.25)
(581.96,2069.58) , (647.69,2159.13)
(2766.39,204.96) , (2888.81,127.73)
(2766.39,204.96) , (2736.99,209.04)
(2111.60,671.43) , (2054.24,582.28)
(2111.60,671.43) , (2131.70,673.68)
(2155.46,1692.29) , (2017.02,1792.22)
(2155.46,1692.29) , (2201.03,1757.90)
(2155.46,1692.29) , (2284.91,1600.96)
(2155.46,1692.29) , (2078.35,1584.77)
(3440.97,2433.46) , (3400.53,2456.96)
(3440.97,2433.46) , (3455.38,2418.63)
(2208.08,2328.81) , (2211.40,2361.97)
(2208.08,2328.81) , (2255.26,2349.34)
(2208.08,2328.81) , (2164.27,2303.66)
(1233.81,1748.17) , (1301.59,1826.36)
(1233.81,1748.17) , (1228.29,1730.54)
(3295.42,156.02) , (3248.00,127.05)
(3295.42,156.02) , (3317.09,169.93)
(3295.42,156.02) , (3283.89,154.55)
(1349.69,606.71) , (1366.45,595.42)
(1349.69,606.71) , (1306.58,611.60)
(2312.59,1972.17) , (2321.59,2068.64)
(2312.59,1972.17) , (2301.54,1978.07)
(2312.59,1972.17) , (2553.23,1948.75)
(2312.59,1972.17) , (2307.10,1911.14)
(489.26,2906.29) , (423.01,2792.21)
(2177.21,820.85) , (2323.72,813.34)
(2177.21,820.85) , (2161.84,825.34)
(1841.64,980.44) , (1880.94,1033.82)
(1841.64,980.44) , (1716.92,1067.24)
(422.81,454.47) , (429.94,444.19)
(422.81,454.47) , (416.55,469.12)
(2892.25,397.88) , (2899.38,498.51)
(2892.25,397.88) , (2746.30,407.55)
(2892.25,397.88) , (3070.16,385.57)
(2892.25,397.88) , (2887.05,332.06)
(2457.13,1184.28) , (2390.53,1234.30)
(2457.13,1184.28) , (2495.55,1180.86)
(2457.13,1184.28) , (2455.91,1149.03)
(2102.22,868.82) , (2089.62,878.57)
(2102.22,868.82) , (2122.12,852.43)
(3231.82,1934.26) , (3296.41,1949.46)
(3231.82,1934.26) , (3202.45,1922.21)
(2160.18,1292.34) , (2197.46,1258.38)
(2160.18,1292.34) , (2141.13,1298.14)
(3429.77,945.67) , (3485.30,980.35)
(3429.77,945.67) , (3416.28,967.69)
(1105.02,894.21) , (1122.37,1119.53)
(1105.02,894.21) , (1152.90,932.05)
(1105.02,894.21) , (1103.82,861.63)
(1105.02,894.21) , (1079.21,884.11)
(3346.35,1202.93) , (3335.46,1219.91)
(3346.35,1202.93) , (3369.03,1167.36)
(3346.35,1202.93) , (3229.46,1128.03)
(749.37,551.54) , (760.55,564.71)
(749.37,551.54) , (733.60,540.19)
(1093.99,1889.66) , (1063.32,1916.54)
(1093.99,1889.66) , (1116.26,1910.02)
(1093.99,1889.66) , (1117.47,1861.23)
(3129.26,1064.14) , (3142.13,1072.35)
(3129.26,1064.14) , (3125.17,1069.80)
(3129.26,1064.14) , (3137.81,1052.35)
(1121.39,83.66) , (1180.06,84.08)
(1121.39,83.66) , (1110.33,0.00)
(1121.39,83.66) , (927.26,131.64)
(1110.33,0.00) , (1121.39,83.66)
(463.69,287.91) , (478.16,275.06)
(463.69,287.91) , (453.82,307.55)
(1274.07,496.83) , (1283.31,479.93)
(1274.07,496.83) , (1271.84,515.49)
(3162.98,1829.54) , (3203.67,1887.28)
(3162.98,1829.54) , (3132.09,1819.13)
(2711.03,440.46) , (2698.90,450.38)
(2711.03,440.46) , (2734.99,433.20)
(1961.44,975.58) , (2040.93,1089.98)
(1961.44,975.58) , (1880.94,1033.82)
(1961.44,975.58) , (2025.79,926.55)
(4015.60,1166.53) , (4042.82,1217.72)
(4015.60,1166.53) , (3929.31,1213.18)
(4015.60,1166.53) , (4103.01,1121.02)
(1116.26,1910.02) , (1106.64,1919.13)
(1116.26,1910.02) , (1141.04,1919.10)
(1116.26,1910.02) , (1093.99,1889.66)
(402.94,1458.55) , (396.39,1466.37)
(402.94,1458.55) , (461.08,1416.31)
(2308.58,1023.40) , (2282.16,1029.79)
(2308.58,1023.40) , (2312.76,1062.61)
(1763.45,1288.78) , (1692.32,1340.55)
(1763.45,1288.78) , (1659.10,1261.47)
(1763.45,1288.78) , (1830.39,1239.62)
(3097.35,1802.65) , (3093.16,1836.47)
(3097.35,1802.65) , (3113.60,1812.90)
(3097.35,1802.65) , (3095.66,1781.54)
(2724.17,380.52) , (2727.91,371.95)
(2724.17,380.52) , (2726.87,394.05)
(3012.30,2092.82) , (3021.25,2072.14)
(3012.30,2092.82) , (2917.96,2234.11)
(2523.86,1552.97) , (2528.34,1603.43)
(2523.86,1552.97) , (2469.65,1589.42)
(2523.86,1552.97) , (2520.23,1505.41)
(3000.54,1770.02) , (2984.72,1713.19)
(3000.54,1770.02) , (2990.67,1798.24)
(2744.35,407.68) , (2746.30,407.55)
(2744.35,407.68) , (2733.63,405.54)
(1168.58,285.91) , (1249.24,296.12)
(1168.58,285.91) , (1163.29,285.02)
(635.34,1437.82) , (606.50,1433.57)
(635.34,1437.82) , (665.73,1433.07)
(2251.50,1824.42) , (2113.28,1924.25)
(2251.50,1824.42) , (2297.49,1887.46)
(2251.50,1824.42) , (2212.39,1769.18)
(2251.50,1824.42) , (2332.16,1765.52)
(739.76,196.09) , (735.22,189.99)
(739.76,196.09) , (762.44,199.66)
(3361.32,224.89) , (3342.65,223.32)
(3361.32,224.89) , (3362.53,227.71)
(3361.32,224.89) , (3351.70,202.41)
(1951.12,720.24) , (1954.40,723.23)
(1951.12,720.24) , (1938.10,704.51)
(461.08,1416.31) , (402.94,1458.55)
(461.08,1416.31) , (471.68,1415.04)
(1762.97,743.21) , (1758.61,742.95)
(1762.97,743.21) , (1929.72,738.83)
(3618.75,1325.34) , (3725.06,1394.27)
(3618.75,1325.34) , (3610.38,1331.93)
(3618.75,1325.34) , (3638.24,1295.16)
(3618.75,1325.34) , (3484.65,1237.05)
(859.50,2753.95) , (842.04,2741.88)
(859.50,2753.95) , (988.99,2821.75)
(1929.98,2229.37) , (1949.33,2296.38)
(1929.98,2229.37) , (1836.42,2239.50)
(1929.98,2229.37) , (1999.85,2222.44)
(1929.98,2229.37) , (1902.95,2146.54)
(4382.73,1141.37) , (4273.28,1206.08)
(2412.93,1510.66) , (2284.91,1600.96)
(2412.93,1510.66) , (2469.65,1589.42)
(2412.93,1510.66) , (2520.23,1505.41)
(2412.93,1510.66) , (2335.16,1401.60)
(2412.93,1510.66) , (2393.14,1360.63)
(2580.16,695.63) , (2571.00,707.74)
(2580.16,695.63) , (2591.44,750.88)
(2580.16,695.63) , (2583.02,623.41)
(2580.16,695.63) , (2594.60,650.72)
(654.77,2017.25) , (581.96,2069.58)
(654.77,2017.25) , (739.72,2115.01)
(654.77,2017.25) , (782.11,1924.42)
(654.77,2017.25) , (607.84,1951.67)
(1412.35,566.43) , (1426.71,474.58)
(1412.35,566.43) , (1381.13,585.87)
(1955.15,1851.77) , (1992.44,1906.34)
(1955.15,1851.77) , (1967.00,1828.14)
(2914.20,2508.53) , (2947.55,2540.47)
(2914.20,2508.53) , (2887.41,2415.42)
(1242.60,1456.54) , (1135.27,1475.81)
(1242.60,1456.54) , (1333.55,1445.97)
(1225.63,1552.07) , (1220.26,1566.73)
(1225.63,1552.07) , (1271.77,1518.53)
(1440.19,2800.48) , (1342.60,2990.60)
(1440.19,2800.48) , (1535.53,2847.37)
(1440.19,2800.48) , (1482.40,2727.14)
(2720.39,104.91) , (2719.41,89.34)
(2152.26,2262.61) , (2174.11,2270.89)
(2152.26,2262.61) , (2122.47,2258.45)
(2521.18,2469.83) , (2422.06,2494.99)
(2521.18,2469.83) , (2704.28,2424.51)
(2521.18,2469.83) , (2512.71,2435.76)
(4233.24,980.82) , (4257.47,1025.27)
(4233.24,980.82) , (4186.42,979.84)
(719.67,2263.58) , (697.82,2272.61)
(719.67,2263.58) , (758.88,2326.15)
(719.67,2263.58) , (699.66,2229.91)
(719.67,2263.58) , (814.96,2201.34)
(2697.40,2148.59) , (2723.39,2247.76)
(2697.40,2148.59) , (2521.68,2167.90)
(2697.40,2148.59) , (2856.17,2082.89)
(2697.40,2148.59) , (2664.32,2014.80)
(2197.46,1258.38) , (2192.22,1200.72)
(2197.46,1258.38) , (2160.18,1292.34)
(1333.55,1445.97) , (1342.14,1466.10)
(1333.55,1445.97) , (1242.60,1456.54)
(1333.55,1445.97) , (1379.27,1429.69)
(2351.33,528.60) , (2354.39,531.77)
(2351.33,528.60) , (2339.87,418.80)
(1711.37,2694.87) , (1730.37,2679.41)
(1711.37,2694.87) , (1687.45,2721.53)
(2009.59,776.20) , (2016.30,773.81)
(2009.59,776.20) , (2070.13,854.09)
(2009.59,776.20) , (1986.11,748.80)
(2990.96,170.73) , (2993.01,196.41)
(2990.96,170.73) , (3018.41,168.47)
(3243.43,2073.70) , (3175.58,2116.76)
(3243.43,2073.70) , (3257.97,2065.96)
(735.22,189.99) , (731.45,178.91)
(735.22,189.99) , (739.76,196.09)
(67.56,1794.61) , (81.88,1819.94)
(67.56,1794.61) , (164.37,1763.02)
(67.56,1794.61) , (36.04,1753.75)
(2547.38,25.23) , (2473.70,0.00)
(2547.38,25.23) , (2647.79,60.95)
(2547.38,25.23) , (2545.86,0.00)
(1759.99,2031.08) , (1779.96,2076.05)
(1759.99,2031.08) , (1745.64,2009.72)
(1493.39,492.65) , (1545.46,543.33)
(1493.39,492.65) , (1426.71,474.58)
(1493.39,492.65) , (1533.14,460.24)
(1957.95,2129.12) , (2036.24,2071.01)
(1957.95,2129.12) , (1902.95,2146.54)
(2622.20,1442.11) , (2624.16,1497.42)
(2622.20,1442.11) , (2662.92,1439.77)
(2622.20,1442.11) , (2613.91,1348.30)
(1733.31,1107.14) , (1763.50,1148.87)
(1733.31,1107.14) , (1703.79,1108.12)
(1733.31,1107.14) , (1706.01,1069.41)
(2192.22,1200.72) , (2272.89,1313.91)
(2192.22,1200.72) , (2152.24,1229.20)
(2192.22,1200.72) , (2281.82,1136.55)
(2192.22,1200.72) , (2132.64,1116.61)
(2192.22,1200.72) , (2197.46,1258.38)
(2698.90,450.38) , (2668.28,510.14)
(2698.90,450.38) , (2711.03,440.46)
(2698.90,450.38) , (2702.73,411.38)
(3184.12,2342.61) , (3103.86,2215.36)
(3184.12,2342.61) , (3253.09,2503.02)
(3184.12,2342.61) , (3202.39,2320.69)
(3184.12,2342.61) , (3159.20,2388.28)
(3051.57,2626.82) , (2950.32,2561.02)
(3051.57,2626.82) , (3072.36,2636.13)
(2950.32,2561.02) , (3051.57,2626.82)
(2950.32,2561.02) , (2980.21,2548.13)
(2950.32,2561.02) , (2814.11,2475.03)
(523.66,2225.13) , (536.47,2223.25)
(523.66,2225.13) , (516.03,2221.84)
(3072.36,2636.13) , (3051.57,2626.82)
(3072.36,2636.13) , (3071.51,2628.77)
(3072.36,2636.13) , (3121.58,2645.38)
(1220.26,1566.73) , (1217.83,1595.77)
(1220.26,1566.73) , (1225.63,1552.07)
(2270.98,184.89) , (2289.53,239.13)
(2270.98,184.89) , (2246.99,137.39)
(1128.60,1230.66) , (1124.83,1275.61)
(1128.60,1230.66) , (1132.79,1194.22)
(1128.60,1230.66) , (868.74,1251.03)
(2255.74,2499.46) , (2224.89,2550.13)
(2255.74,2499.46) , (2263.73,2464.86)
(1925.79,2421.00) , (1976.12,2471.12)
(1925.79,2421.00) , (1905.68,2394.19)
(2265.94,2442.12) , (2263.73,2464.86)
(2265.94,2442.12) , (2263.81,2429.93)
(4227.28,1186.48) , (4161.84,1231.65)
(4227.28,1186.48) , (4240.82,1211.22)
(4227.28,1186.48) , (4196.93,1130.35)
(4227.28,1186.48) , (4252.17,1169.18)
(1072.89,2659.07) , (1064.07,2634.77)
(1072.89,2659.07) , (988.99,2821.75)
(1072.89,2659.07) , (1178.21,2440.87)
(352.39,1541.85) , (397.58,1531.66)
(352.39,1541.85) , (320.44,1552.84)
(964.33,2183.21) , (989.97,2159.83)
(964.33,2183.21) , (848.74,2267.72)
(1783.90,397.24) , (1779.83,399.27)
(1783.90,397.24) , (1785.65,396.37)
(1783.90,397.24) , (1836.11,502.45)
(1783.90,397.24) , (1757.04,332.07)
(918.83,456.74) , (930.58,463.75)
(918.83,456.74) , (914.12,450.17)
(3299.82,2074.74) , (3290.03,2067.18)
(3299.82,2074.74) , (3313.83,2098.27)
(1381.23,953.83) , (1453.29,917.70)
(1381.23,953.83) , (1323.07,992.59)
(1613.42,813.42) , (1551.43,852.87)
(1613.42,813.42) , (1632.18,839.84)
(1613.42,813.42) , (1682.68,767.83)
(1458.99,735.94) , (1472.58,736.49)
(1458.99,735.94) , (1320.91,730.31)
(1458.99,735.94) , (1462.82,722.27)
(2724.74,1436.41) , (2734.42,1571.90)
(2724.74,1436.41) , (2662.92,1439.77)
(2724.74,1436.41) , (2814.97,1431.24)
(2724.74,1436.41) , (2718.32,1340.41)
(3655.30,1269.00) , (3638.24,1295.16)
(3655.30,1269.00) , (3792.02,1356.00)
(3655.30,1269.00) , (3660.15,1262.87)
(3655.30,1269.00) , (3521.17,1180.97)
(3180.65,152.22) , (3195.10,153.75)
(3180.65,152.22) , (3168.87,147.44)
(3120.56,1761.47) , (3105.50,1717.44)
(3120.56,1761.47) , (3131.56,1808.43)
(2082.81,927.56) , (2089.33,878.79)
(2082.81,927.56) , (2046.39,952.07)
(2082.81,927.56) , (2112.62,970.61)
(14.80,1723.46) , (6.07,1725.92)
(14.80,1723.46) , (24.53,1720.71)
(1836.83,2565.06) , (1911.53,2559.92)
(1836.83,2565.06) , (1799.40,2573.81)
(1150.04,1955.69) , (1132.62,1938.53)
(1150.04,1955.69) , (1190.12,2320.00)
(2298.33,313.54) , (2311.31,367.86)
(2298.33,313.54) , (2289.53,239.13)
(3880.03,1059.92) , (3859.27,1065.26)
(3880.03,1059.92) , (3911.12,1043.10)
(940.37,227.56) , (824.19,258.80)
(940.37,227.56) , (946.42,225.85)
(2057.92,798.82) , (2088.79,839.98)
(1531.14,330.17) , (1522.53,340.23)
(1531.14,330.17) , (1579.37,237.99)
(2006.32,2493.29) , (2023.99,2505.02)
(2006.32,2493.29) , (2039.15,2460.64)
(2006.32,2493.29) , (1976.12,2471.12)
(1873.12,2333.41) , (1885.49,2362.29)
(1873.12,2333.41) , (1864.23,2324.22)
(419.56,1746.16) , (416.29,1748.37)
(419.56,1746.16) , (420.11,1740.66)
(3423.31,1082.11) , (3407.80,1106.13)
(3423.31,1082.11) , (3593.83,1073.37)
(3423.31,1082.11) , (3449.62,1040.25)
(2257.35,2195.74) , (2301.13,2357.85)
(2257.35,2195.74) , (2214.24,2200.51)
(2257.35,2195.74) , (2301.66,2191.25)
(2257.35,2195.74) , (2254.43,2174.64)
(2257.35,2195.74) , (2248.28,2177.72)
(3202.65,2156.40) , (3161.39,2191.14)
(3202.65,2156.40) , (3246.33,2188.77)
(3202.65,2156.40) , (3187.42,2142.39)
(791.15,213.69) , (762.44,199.66)
(791.15,213.69) , (811.36,233.76)
(1048.71,2624.05) , (899.98,2548.74)
(1048.71,2624.05) , (1064.07,2634.77)
(1312.44,729.68) , (1320.91,730.31)
(1312.44,729.68) , (1304.08,729.05)
(1312.44,729.68) , (1277.46,679.35)
(1551.43,852.87) , (1453.29,917.70)
(1551.43,852.87) , (1567.62,878.14)
(1551.43,852.87) , (1613.42,813.42)
(1551.43,852.87) , (1476.07,741.62)
(3338.37,2320.43) , (3315.26,2292.94)
(3338.37,2320.43) , (3391.91,2358.84)
(3253.28,2184.33) , (3290.93,2179.46)
(3253.28,2184.33) , (3246.33,2188.77)
(1270.44,1126.17) , (1300.70,1065.23)
(1270.44,1126.17) , (1261.87,1163.32)
(3091.09,226.89) , (3098.29,321.07)
(3091.09,226.89) , (2995.99,235.38)
(3091.09,226.89) , (3182.82,219.43)
(1145.37,435.47) , (1103.12,488.03)
(1145.37,435.47) , (1179.29,426.06)
(3071.25,1884.88) , (3054.00,1947.81)
(3071.25,1884.88) , (3079.56,1866.68)
(770.27,598.15) , (766.03,626.01)
(770.27,598.15) , (767.70,580.24)
(2873.38,1315.98) , (2871.80,1330.05)
(2873.38,1315.98) , (2863.92,1152.28)
(1747.37,764.85) , (1758.61,742.95)
(1747.37,764.85) , (1707.46,792.00)
(2301.66,2191.25) , (2343.87,2186.27)
(2301.66,2191.25) , (2257.35,2195.74)
(1064.07,2634.77) , (1048.71,2624.05)
(1064.07,2634.77) , (1072.89,2659.07)
